,Timestamp,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,76,77,78,80,81,82,83,84,85,86,87,88,Heart rate
309,2023-11-30 19-55-00,39.58625,16.91655,8.6796,15.5697,1.6172,1.6519,2.4895,2.34265,1.59885,2902.05775,1324.30915,591.19945,13.2535,1.891,1.461,2.2622,2.23375,1.67305,2550.59675,3540.333,3022.9298,31.6439,1.72695,1.75425,13.2392,4.69505,1.55745,327.42085,170.08095,7.9757,3509.0663,8.3089,120.50995,2.21755,44.00965,5.19945,2062.6255,3903.52225,137.92215,3570.47455,1468.82605,4.32945,502.1404,2677.46325,21.82835,2.5818,1.7235,3.10475,27.5071,1.96875,311.9611,2.07275,7.15525,599.33705,2.58215,17.4392,3.9102,10.72455,2.64185,1.7945,1283.5361,102.8532,1.48595,1.32555,1.3219,3.3166,9.82915,1.9797,1.86335,125.054,174.73855,1.5337,1.3167,1.29995,3.5126,9.47605,1.90875,1.8124,14.97005,1.89655,75.6878,114
310,2023-11-30 19-56-00,30.69265,14.85395,8.2784,15.7279,1.6529,1.6281,2.2153,2.002,1.50525,2615.12375,1282.93925,568.84855,12.8394,1.84795,1.82745,2.37945,2.20585,1.67125,2377.63515,3545.3768,3030.9924,29.23185,1.69645,1.78955,12.3902,4.27085,1.5657,309.6391,160.7565,7.7752,3497.08475,7.35225,119.15245,2.3384,43.16145,5.5771,1998.086,3895.0656,136.9362,3553.80525,1426.73105,4.4744,496.0949,2616.36125,21.61245,2.64845,1.64565,3.3743,27.01335,1.916,310.7251,2.15005,7.15405,595.1073,2.44345,17.4228,3.856,10.90895,2.5626,1.78805,1279.15785,102.0594,1.44685,1.313,1.2641,3.14855,9.8706,1.9992,1.8699,125.5487,173.5323,1.60745,1.3239,1.352,3.28485,10.18025,1.97775,1.8552,14.95825,1.93475,75.364,113.9488951
311,2023-11-30 19-57-00,29.8814,14.9286,8.66395,15.69305,1.57935,1.64915,2.3715,2.0419,1.46915,2511.07075,1295.046,660.7325,12.8457,1.86295,1.8376,2.2939,2.1481,1.65475,2391.3605,3544.1112,3025.5267,29.70205,1.70315,1.8035,12.8453,4.41855,1.5547,318.62525,161.03615,7.5889,3513.79455,8.04435,121.067,2.37585,42.67935,5.76235,2005.7235,3909.25045,137.9035,3575.39655,1425.84025,4.68455,501.6999,2623.66125,22.3124,2.77515,1.5004,3.12465,27.06455,1.81645,311.54,2.2129,7.335,597.3228,2.6274,17.5216,3.8853,10.58865,2.66895,1.7579,1276.2421,102.6907,1.47385,1.2563,1.3671,2.9665,10.12215,1.8653,1.78245,125.59445,172.9077,1.5835,1.3079,1.4512,3.279,9.8499,1.8954,1.81845,14.77585,1.779,75.43345,113.9976484
312,2023-11-30 19-58-00,29.26775,14.38515,8.37915,15.78455,1.62065,1.6492,2.28605,2.036,1.4969,2392.9355,1278.52645,582.85205,12.9339,1.83955,1.83875,2.3411,2.07755,1.68555,2375.09715,3553.96465,3032.83,28.9712,1.6797,1.7617,12.5255,4.3528,1.5747,315.9816,159.6252,7.53495,3499.9474,7.9088,120.05555,2.34415,42.4154,5.4072,2001.411,3905.77235,136.76515,3565.58065,1416.10895,4.8787,498.8886,2610.53625,21.8483,2.64545,1.7654,3.23055,26.73555,1.81515,310.55555,2.21495,7.0781,596.7134,2.50405,17.533,3.9165,11.03035,2.3703,1.804,1271.10125,102.6196,1.52845,1.2926,1.48965,3.23725,9.85895,1.9239,1.82925,124.877,172.6744,1.43005,1.32575,1.3722,3.0262,9.78395,1.98095,1.76885,14.27425,2.03885,74.96045,114.071954
313,2023-11-30 19-59-00,28.68875,14.32945,8.4409,15.74615,1.5908,1.65195,2.29615,2.0918,1.4691,2389.098,1272.21375,569.05485,12.8215,1.81915,1.82425,2.30745,2.17315,1.6478,2361.122,3553.05515,3033.9832,28.77505,1.68905,1.7575,12.53715,4.27675,1.543,311.8454,159.45635,7.8971,3506.06635,7.7499,120.3197,2.345,41.9494,5.32275,1991.0735,3905.116,137.93555,3558.45545,1410.31485,4.4267,501.4138,2614.62375,21.95425,2.64885,1.59495,3.13365,26.80625,1.86805,309.31635,2.14195,6.8806,595.7665,2.4934,17.37285,3.7037,10.8403,2.4242,1.82775,1272.295,102.59375,1.5433,1.23285,1.4266,3.329,9.7268,1.93015,1.88355,125.02755,172.7216,1.5805,1.32275,1.5161,3.3795,9.9054,1.94775,1.8043,14.3954,1.93715,75.43665,114.0975065
314,2023-11-30 20-00-00,29.093,14.18795,8.56195,15.8505,1.5918,1.67115,2.2329,2.07005,1.50125,2365.647,1277.5951,534.56005,12.7097,1.7863,1.82935,2.3356,2.2161,1.62615,2353.60325,3550.0177,3043.09595,28.4782,1.7343,1.7578,12.18635,4.3064,1.57385,315.71275,157.7025,7.76585,3502.75685,7.4845,119.89005,2.24495,41.85515,5.47195,1991.60475,3905.38795,136.74795,3570.0152,1425.13725,4.76005,499.4729,2604.94235,21.5909,2.5708,1.6982,3.15995,26.5953,1.97825,308.4008,2.24855,7.10775,594.73835,2.5243,17.57905,3.7923,10.925,2.2927,1.8109,1267.86375,102.2094,1.45235,1.3124,1.31135,3.26465,10.06085,1.9414,1.85005,125.94525,172.45055,1.6059,1.329,1.4666,3.2892,9.74875,1.97665,1.8285,14.16965,1.9157,74.7273,114
315,2023-11-30 20-01-00,27.4907,14.1093,8.42635,15.70905,1.6133,1.645,2.35075,2.02535,1.49955,2216.11175,1267.12625,584.7458,12.7312,1.8563,1.8286,2.36,2.1541,1.62305,2302.1265,3542.3019,3027.5894,27.525,1.71135,1.7583,11.92915,4.25215,1.58445,300.8889,151.96645,7.62485,3504.12245,7.22995,119.7139,2.29775,41.4279,5.1736,1957.32875,3906.4098,135.51345,3576.306,1402.25215,4.47195,494.9918,2587.654,21.4451,2.6888,1.66385,3.40555,26.49815,1.95875,308.5375,2.12455,6.79315,593.7243,2.44815,17.262,3.8798,10.8968,2.5407,1.8485,1261.3729,102.19145,1.4798,1.3446,1.35435,3.05075,9.94295,2.0259,1.80795,124.534,172.7209,1.57385,1.29615,1.58055,3.286,9.80655,1.95855,1.80715,14.298,1.9117,75.1765,113.7286018
316,2023-11-30 20-02-00,26.62665,13.88835,8.314,15.6068,1.6128,1.6743,2.34305,2.08435,1.49735,2198.32325,1251.1133,552.1293,12.86635,1.85155,1.8438,2.39145,2.1911,1.6293,2284.11375,3539.1017,3042.99285,27.1681,1.6551,1.7656,12.0859,4.21835,1.5762,299.26545,151.32575,7.6979,3502.45675,7.1112,121.0498,2.21605,41.24295,4.9896,1954.27875,3906.10985,134.42915,3561.23055,1398.324,4.75255,493.11825,2579.6415,21.2307,2.5243,1.6196,3.40215,26.44265,1.94805,307.81095,2.0825,6.7495,594.504,2.44255,17.493,3.8431,10.6241,2.3845,1.805,1258.92575,101.99765,1.4778,1.295,1.4156,3.26455,10.18305,1.96795,1.83165,125.89485,172.8663,1.5434,1.2997,1.3219,3.62515,10.02455,1.895,1.80085,14.3321,1.76525,75.3279,113.3263709
317,2023-11-30 20-03-00,26.873,13.95905,8.30955,15.90525,1.59105,1.66565,2.36845,2.0904,1.47115,2167.0535,1268.22005,586.66475,12.54925,1.8489,1.8367,2.347,2.2298,1.6653,2288.35125,3541.8986,3022.789,26.93515,1.68205,1.77185,12.2039,4.1181,1.5688,298.24195,150.6828,7.64325,3505.7162,7.2225,121.0439,2.3583,41.28445,5.30095,1954.39125,3901.4784,135.676,3569.04005,1395.4084,4.56,494.05735,2580.58525,21.53265,2.5783,1.66525,3.33645,26.663,1.95665,308.16015,2.36305,6.85185,594.9682,2.3626,17.2416,3.663,11.07335,2.6302,1.8278,1259.1416,102.45465,1.48715,1.34205,1.30475,3.22675,10.2019,1.8992,1.7966,125.17335,172.0065,1.4396,1.3056,1.39035,3.4572,9.91015,2.0037,1.88985,14.56915,1.8375,75.19055,112.859839
318,2023-11-30 20-04-00,29.1578,14.09955,8.4492,15.6845,1.6184,1.66445,2.30105,2.0555,1.49385,2243.72505,1254.75715,568.2017,12.6157,1.85165,1.8149,2.24995,2.19075,1.63485,2344.3532,3546.22065,3027.6642,28.02975,1.66395,1.7842,12.12995,4.2309,1.5864,311.3032,156.75875,7.8482,3514.9384,7.4022,122.0943,2.27865,42.03095,5.411,1975.21,3902.519,136.66425,3563.32115,1405.0647,4.5993,498.63545,2596.33525,21.36815,2.6341,1.6279,3.32275,26.63785,1.8465,308.036,2.07195,7.17135,596.1806,2.47665,17.26745,3.9997,10.50935,2.3098,1.83245,1260.94175,102.85,1.4649,1.31875,1.566,3.613,10.16865,2.0275,1.8593,125.39575,172.47045,1.38985,1.37185,1.4692,3.38955,10.2156,2.0328,1.80095,14.2664,2.0325,75.3711,112.3955381
319,2023-11-30 20-05-00,27.2978,13.76675,8.3475,15.59425,1.60695,1.6266,2.20635,2.0965,1.5227,2211.87395,1251.4321,550.40425,12.4679,1.83365,1.82545,2.34365,2.2072,1.58355,2286.7575,3539.1736,3046.14295,27.17845,1.68755,1.7825,12.27455,4.15795,1.5903,300.5702,149.46865,7.7849,3507.13505,7.5345,120.11735,2.2984,40.7204,5.11465,1951.82245,3907.7035,134.4189,3567.5307,1399.19595,4.48805,494.462,2579.01025,21.2667,2.5438,1.6653,3.30215,25.8371,2.03795,308.14705,2.03745,6.96465,593.96965,2.5645,17.52905,3.8814,10.7622,2.4193,1.8379,1260.08525,101.9117,1.4985,1.3324,1.44645,3.2114,9.7995,1.91845,1.848,125.49015,172.82945,1.56415,1.31165,1.36915,3.33645,10.271,2.0907,1.83715,14.09105,1.78645,75.0917,112
320,2023-11-30 20-06-00,27.3902,13.5216,8.5405,15.8747,1.6415,1.6437,2.3049,2.04535,1.52775,2170.0535,1246.32555,568.24855,12.8078,1.87855,1.82345,2.27855,2.20675,1.62765,2278.4762,3551.2552,3038.79275,26.8922,1.7204,1.7608,12.12645,4.18165,1.58775,296.09495,147.26,7.4983,3501.39125,6.84745,120.7673,2.2695,40.5527,4.8198,1940.95275,3909.6816,133.2463,3567.84015,1364.85425,4.37625,490.75715,2559.55925,20.94955,2.5501,1.60435,3.1997,26.38285,2.0051,306.7414,2.1809,6.74705,591.35255,2.4881,16.8458,4.3134,11.3469,2.38955,1.83045,1256.09445,101.2844,1.4895,1.33675,1.47785,3.32425,10.3336,2.0071,1.8493,124.5203,171.44665,1.5083,1.31215,1.39815,3.3432,10.0307,2.04025,1.8575,14.39685,1.97945,74.6331,111.7286976
321,2023-11-30 20-07-00,27.1602,13.6797,8.2964,15.53995,1.62085,1.6687,2.2637,1.98095,1.477,2163.266,1261.15115,644.3758,12.6672,1.8499,1.8293,2.2646,2.2176,1.7007,2287.43875,3543.9612,3025.81725,26.9386,1.7224,1.76985,11.84055,3.92785,1.5671,295.94815,148.35535,7.88385,3498.7504,6.60915,120.42135,2.2524,39.7008,5.12515,1948.322,3897.70015,134.73455,3565.5151,1363.4198,4.2014,491.4087,2567.0533,20.93235,2.611,1.53845,3.14705,26.35155,1.9497,307.26875,2.16465,6.7026,592.51355,2.4083,17.1571,3.96885,10.9042,2.43325,1.8592,1259.579,102.18515,1.4488,1.2938,1.33955,3.3911,9.9421,1.90755,1.8473,124.50775,171.80865,1.3797,1.32115,1.586,3.3466,10.1158,1.9793,1.84735,14.3672,1.8153,74.8339,111.5928681
322,2023-11-30 20-08-00,26.6516,13.5004,8.3009,15.55205,1.5859,1.6515,2.38445,2.05315,1.50825,2152.17225,1241.8068,627.98795,12.4715,1.7937,1.83525,2.4676,2.2109,1.64565,2300.7325,3547.6833,3044.1367,26.96365,1.70275,1.77345,11.9512,4.342,1.60595,302.3513,149.27245,7.71935,3504.8194,6.4543,120.4208,2.22895,40.76365,5.00205,1956.91,3908.65065,133.81425,3561.27735,1363.8792,4.24665,494.71055,2572.19765,21.31475,2.5263,1.7094,3.2873,25.9351,1.9649,306.70305,1.9797,6.7119,591.27135,2.53845,17.151,3.88175,11.00855,2.25015,1.86805,1257.7539,103.075,1.54565,1.3048,1.2925,3.3563,10.24525,1.8489,1.80285,125.55355,172.28605,1.5278,1.3351,1.3626,3.2201,9.9091,1.9547,1.86645,14.10175,1.83595,75.0265,111.5926898
323,2023-11-30 20-09-00,26.72005,13.3887,8.6272,15.5205,1.63625,1.6636,2.42285,2.0253,1.5211,2153.78475,1264.5387,656.2731,12.42425,1.8781,1.8293,2.36765,2.17395,1.66565,2262.644,3536.39535,3026.633,26.5094,1.71955,1.76595,11.714,4.1568,1.60125,291.9479,146.0208,7.66045,3498.2317,6.90995,120.75655,2.2939,39.4778,4.89545,1937.61525,3903.58785,134.54475,3564.5963,1362.032,4.6792,492.6276,2561.378,20.8918,2.6711,1.59415,3.59425,25.46605,1.9512,306.62415,1.89575,6.4268,592.2322,2.6063,17.2634,3.8545,11.1988,2.3068,1.8387,1256.1601,102.90475,1.46645,1.34915,1.3985,3.3544,9.8758,1.95275,1.8871,125.4569,171.7263,1.58125,1.3223,1.40435,3.44075,9.70525,1.93205,1.8353,14.75865,1.9488,74.6549,111.728341
324,2023-11-30 20-10-00,25.8992,13.43295,8.36905,15.2211,1.63825,1.6462,2.33335,2.11065,1.4907,2113.0269,1241.41285,551.87925,12.48635,1.8907,1.8372,2.3793,2.09575,1.6496,2266.2441,3548.78015,3032.25815,26.7962,1.7406,1.7669,11.9796,3.96425,1.54885,292.9871,147.20455,7.73185,3491.2689,6.27125,119.2837,2.3306,39.53595,4.7845,1925.309,3894.4188,132.55565,3552.78325,1348.4007,4.12005,487.0461,2534.10835,20.2154,2.50195,1.6543,3.10165,25.65395,1.89805,305.4452,2.02155,6.47635,590.18365,2.46495,17.04625,3.93435,10.78755,2.2539,1.8441,1252.982,101.51405,1.49935,1.28685,1.41875,3.231,9.9237,1.93645,1.85515,125.4413,171.34895,1.702,1.4083,1.4754,3.461,10.3628,2.00005,1.89605,14.3098,1.80585,74.57315,112
325,2023-11-30 20-11-00,25.94915,13.79525,8.48075,15.64345,1.63365,1.65435,2.3872,2.00515,1.513,2177.7102,1252.80085,550.0044,12.49095,1.8547,1.8398,2.54355,2.19075,1.6454,2276.7136,3533.0047,3044.36155,26.9324,1.71565,1.75585,12.44965,4.1127,1.56295,281.3008,148.64125,7.82915,3502.65365,6.7443,120.035,2.33555,40.2747,5.3436,1948.4784,3908.38815,134.75505,3563.81815,1367.6293,4.2669,491.4415,2583.23525,21.79055,2.6263,1.73405,3.33565,26.57275,1.9008,306.45155,2.0328,7.0147,589.8117,2.45205,17.4208,3.68785,10.77535,2.3634,1.8336,1279.00165,101.1351,1.461,1.27655,1.3851,3.1251,10.1182,1.95595,1.8661,125.1702,171.5791,1.4687,1.30355,1.44875,3.04705,10.08395,1.93365,1.82235,14.7703,1.85665,76.00355,112.3966078
326,2023-11-30 20-12-00,26.8375,13.9477,8.4319,15.1996,1.62525,1.6364,2.2084,2.0145,1.5028,2241.0059,1256.88225,567.111,12.7782,1.89815,1.8391,2.2957,2.1313,1.62105,2301.53885,3538.56095,3042.2898,27.0766,1.6637,1.77445,12.093,4.08835,1.6184,289.13545,152.0735,7.8827,3494.40025,7.2776,119.4444,2.24785,41.28135,5.29285,1967.5225,3906.34425,136.63075,3558.146,1390.08285,4.6201,497.1667,2615.98,22.26,2.5536,1.64465,3.65865,26.5324,1.8949,309.16095,1.99385,7.20675,595.20715,2.57895,17.42745,3.75245,10.66565,2.3189,1.8421,1281.33925,102.08285,1.4586,1.4113,1.3399,3.133,10.11825,2.06415,1.86525,124.79605,173.58535,1.59495,1.31555,1.361,3.347,9.8949,1.9894,1.8441,14.3993,1.86055,75.4374,112.8621567
327,2023-11-30 20-13-00,26.0941,13.70475,8.56545,15.4594,1.6293,1.64485,2.25715,2.1352,1.4813,2148.20955,1260.5948,584.70845,12.58355,1.8653,1.83395,2.38865,2.1603,1.66295,2298.61375,3539.7987,3027.58925,27.25935,1.673,1.77265,12.0579,4.1048,1.58555,293.5714,152.4202,7.65175,3499.73175,6.9819,119.76775,2.2841,40.50035,5.15205,1950.5975,3904.2254,136.2604,3572.8185,1385.4422,4.33885,494.62925,2584.69775,21.78655,2.638,1.4951,3.2418,26.35935,1.98375,308.10085,2.07985,7.26695,593.46975,2.41415,17.39115,3.73455,11.1749,2.3392,1.83625,1275.72335,100.953,1.49275,1.3247,1.42435,3.22505,10.1569,1.90715,1.81105,124.29945,171.0271,1.37075,1.31795,1.4645,3.26145,9.8796,1.92815,1.8329,14.82225,1.964,75.5097,113.3294016
328,2023-11-30 20-14-00,26.87665,13.6141,8.44545,15.4363,1.64295,1.6512,2.2462,2.05475,1.49575,2154.7785,1263.19495,585.81165,12.53745,1.78945,1.8388,2.33865,2.2325,1.6923,2305.1579,3541.08305,3025.4798,27.3251,1.70865,1.7719,12.08195,4.0439,1.5523,297.4326,153.85235,7.7217,3505.9444,7.01035,120.17635,2.28635,40.712,4.91895,1956.2725,3901.87205,135.59245,3563.7993,1388.2267,4.6056,494.0886,2579.8665,21.83105,2.65165,1.4243,3.2584,25.97305,1.91605,306.128,2.2098,7.18975,591.31195,2.479,17.03845,4.29975,10.7574,2.207,1.84685,1274.16375,101.1937,1.51575,1.29265,1.27965,3.2911,9.69565,2.038,1.8738,125.19445,170.6022,1.42575,1.31265,1.52265,3.6166,9.73735,1.9571,1.8284,14.29495,1.8321,75.0492,113.7310977
329,2023-11-30 20-15-00,25.8528,13.47895,8.62685,15.6568,1.6703,1.6407,2.2817,2.04655,1.48125,2071.413,1245.9692,570.43925,12.7578,1.87075,1.83325,2.3763,2.20315,1.6692,2249.78775,3546.1175,3031.35815,25.9723,1.7172,1.76365,11.9836,3.87825,1.53745,284.10085,147.61865,7.72285,3500.3568,6.5533,118.53055,2.2149,39.3542,4.80525,1927.37775,3901.6472,132.98525,3560.171,1335.7813,4.3229,489.9242,2554.48425,21.52255,2.61185,1.67105,2.9949,26.5558,1.90395,305.28815,1.93915,6.86625,590.6586,2.4223,17.07595,3.69815,10.97695,2.3496,1.8579,1272.08875,100.6046,1.50045,1.35235,1.36365,3.0736,10.09805,1.8426,1.8458,125.032,171.52365,1.47585,1.34135,1.35675,3.3704,10.0072,1.9684,1.80465,14.16835,1.9517,75.441,114
330,2023-11-30 20-16-00,25.44955,13.52,8.3256,15.3076,1.64805,1.6524,2.40465,2.0899,1.5133,2050.1313,1251.58815,585.21475,12.6233,1.81635,1.82855,2.3524,2.20355,1.6775,2280.47,3546.95185,3038.56775,26.4594,1.7015,1.7649,11.99175,3.94865,1.54685,290.3307,148.41875,7.6103,3496.22845,6.1708,120.39625,2.1788,39.2234,5.06145,1941.59025,3902.39735,133.84945,3558.2211,1345.86935,4.18645,490.51335,2557.34675,21.4107,2.59275,1.6821,3.05785,26.4273,1.8876,306.22655,1.99335,6.8135,589.51,2.5208,17.29855,3.60235,11.017,2.1618,1.83125,1270.74505,100.44835,1.5047,1.2671,1.40475,3.40475,10.18975,1.9771,1.8555,125.06515,170.04925,1.6094,1.3227,1.29365,3.3161,10.20925,1.89895,1.8515,14.13985,1.93525,74.78465,114.0928712
331,2023-11-30 20-17-00,26.3764,13.8781,8.4342,15.6943,1.62385,1.65785,2.32305,2.07315,1.48765,2125.2025,1257.6259,596.32755,12.46715,1.80815,1.85165,2.3368,2.22115,1.6671,2306.37055,3535.6454,3026.96115,26.96675,1.7278,1.77465,11.63465,4.12935,1.5902,297.46065,148.44525,7.78775,3512.2446,6.71355,117.63725,2.283,39.14045,4.43675,1968.07875,3901.46905,135.1542,3555.3522,1364.16035,4.30755,494.7917,2579.204,21.5257,2.67975,1.6966,3.42945,26.79115,1.864,306.32505,2.0848,6.72795,590.19765,2.465,17.4463,3.6599,11.2781,2.2989,1.82745,1270.90755,102.06255,1.51295,1.3451,1.4504,3.34965,10.4321,1.8638,1.86725,124.80065,171.2873,1.4883,1.3547,1.3415,3.3994,10.00265,1.8606,1.84885,13.88835,1.9539,75.37625,114.0625052
332,2023-11-30 20-18-00,25.48835,13.43045,8.26825,15.56025,1.64035,1.62745,2.1732,2.09345,1.48995,2089.9765,1255.66955,585.28345,12.6887,1.83325,1.83595,2.30005,2.21335,1.6504,2273.56935,3538.5298,3040.82725,26.2614,1.67345,1.7472,11.74535,3.9225,1.554,290.8776,145.47085,7.62555,3493.86585,6.5412,119.2747,2.28325,39.3348,4.0118,1949.67235,3904.3754,133.89865,3558.4835,1347.66,4.3256,490.443,2559.8405,21.89635,2.6426,1.87655,3.5216,26.3371,2.0531,306.0171,2.0755,6.9455,590.0493,2.4481,17.4482,3.5692,10.8706,2.3373,1.8579,1269.57315,100.86255,1.4566,1.3012,1.3214,3.22545,10.19325,1.90165,1.8459,124.4355,170.61345,1.507,1.3309,1.2525,3.24885,10.2909,2.0497,1.8063,14.0922,2.0313,74.89765,113.9857036
333,2023-11-30 20-19-00,28.792,14.63365,8.30735,15.77595,1.6081,1.64875,2.2692,2.02665,1.50075,2301.50755,1253.3758,553.77935,12.81795,1.88945,1.85395,2.4146,2.20275,1.6184,2429.424,3539.77355,3037.8739,29.2818,1.69295,1.8005,11.74365,4.54505,1.57695,324.13485,160.8658,7.62985,3495.92535,7.8967,119.4169,2.28885,42.63755,5.5712,2034.1995,3903.06285,137.6355,3556.80535,1415.09635,4.53655,509.85165,2693.9696,26.4898,2.9012,1.68485,3.1434,26.6441,1.8692,315.3011,2.7193,8.20605,617.9751,2.57865,17.80955,3.62745,10.91785,2.89975,1.85975,1310.0496,102.0703,1.5985,1.39385,1.30435,3.01685,9.93615,1.7426,1.81145,125.3535,174.41935,2.37625,1.33005,1.4106,3.2148,9.97765,1.83325,1.8774,15.4005,1.8489,77.30225,113.939268
334,2023-11-30 20-20-00,28.50365,14.4618,8.5147,15.6763,1.56795,1.6711,2.291,1.98125,1.5158,2470.6377,1286.14535,587.8054,12.93975,1.81915,1.85545,2.27985,2.2036,1.64885,2321.2335,3539.04855,3028.1424,27.52265,1.73675,1.78595,12.2364,4.35875,1.5465,305.48115,152.178,7.58145,3507.61325,7.06075,120.36225,2.1813,41.23565,5.8295,1963.76625,3901.66595,133.12995,3571.74965,1389.91405,4.68525,490.4118,2575.604,21.29825,2.57425,1.72785,3.2688,26.53435,1.9343,308.24305,2.24765,7.11635,592.50255,2.48325,17.3467,3.92705,10.72295,2.65985,1.85195,1273.0512,102.3468,1.47735,1.33165,1.2798,3.26265,10.0878,1.93765,1.8231,124.62335,171.3518,1.86095,1.345,1.38945,2.88655,9.7733,1.90785,1.81965,14.7115,1.68585,75.43665,114
335,2023-11-30 20-21-00,29.77595,14.47295,8.3494,15.5502,1.6051,1.64845,2.21285,2.00715,1.50435,2456.0375,1292.1957,586.46165,13.08635,1.8122,1.8383,2.41855,2.21455,1.667,2356.022,3550.1207,3030.73,28.5098,1.6894,1.7852,12.1812,4.5306,1.534,313.96425,157.28145,7.4881,3511.89455,7.7202,121.54475,2.32225,42.82705,5.6755,1979.8044,3907.6191,134.79,3568.9088,1404.45535,4.7489,497.4433,2599.1418,22.31665,2.52425,1.72715,3.05055,26.61335,1.82515,308.01245,2.1705,7.21785,593.92115,2.4895,17.31325,4.0271,11.07545,2.6094,1.8072,1275.9483,101.48185,1.52855,1.3516,1.32855,3.3654,10.18635,1.8981,1.7941,125.1527,172.74745,1.80155,1.327,1.48825,3.30205,10.32755,1.88165,1.8309,14.4469,1.8985,75.8493,114.2159074
336,2023-11-30 20-22-00,27.7122,14.51965,8.2058,15.54355,1.58495,1.6449,2.40015,1.9656,1.4953,2406.3355,1273.76995,536.2757,12.6238,1.8926,1.85665,2.3814,2.13305,1.6079,2342.6406,3540.808,3042.5334,28.06065,1.6793,1.7887,12.36055,4.4459,1.56375,310.24685,155.49305,7.43705,3503.14735,7.6928,120.73845,2.1387,41.2689,5.62865,1962.26625,3905.96925,133.37205,3559.75855,1394.5737,4.972,492.6588,2568.08455,21.19755,2.62315,1.54465,3.21885,26.36845,1.9052,307.32495,2.392,7.1557,592.1354,2.41735,17.2627,3.7306,10.90545,2.7711,1.8403,1273.4169,102.28525,1.49305,1.2918,1.4133,3.329,10.5671,1.9755,1.822,123.8569,171.64775,1.8312,1.26955,1.4503,3.51795,10.05345,1.97705,1.83785,14.64565,1.65085,75.9289,114.5198225
337,2023-11-30 20-23-00,27.92305,14.10825,8.3799,15.4997,1.5918,1.66335,2.2834,1.9876,1.52535,2409.8361,1278.2951,571.31115,12.57655,1.8294,1.82555,2.42315,2.20795,1.67075,2304.6263,3545.4706,3025.2643,27.5517,1.6849,1.7906,12.5249,4.0638,1.57625,305.925,153.0366,7.47825,3504.0193,7.7877,119.84905,2.17475,41.33875,5.1329,1948.05945,3902.1816,131.4697,3562.39315,1386.3798,4.7135,488.09925,2558.93425,21.23035,2.5289,1.51635,3.05635,26.3544,1.94025,306.0553,2.1598,6.7549,587.92245,2.4114,16.9778,3.46575,11.2296,2.77545,1.82805,1268.5138,101.27805,1.4993,1.3059,1.23565,2.9899,10.04795,1.9236,1.83835,123.8667,171.1252,1.5423,1.3134,1.64685,3.3442,10.05235,1.93765,1.79615,14.57345,1.9148,75.26885,114.8157839
338,2023-11-30 20-24-00,27.1923,14.03275,8.26625,15.9587,1.641,1.6453,2.41535,2.00425,1.5148,2306.5894,1279.10775,585.2303,12.48945,1.8411,1.84265,2.29075,2.29115,1.61845,2293.845,3547.8145,3035.5207,27.166,1.68715,1.75015,11.90115,4.24425,1.5843,303.66875,152.2109,7.75455,3514.001,7.3432,120.06855,2.30125,41.05875,5.23145,1948.38465,3899.9785,132.0767,3561.86805,1375.9262,4.6615,488.74455,2566.14075,20.8017,2.5676,1.84295,3.47555,26.3128,1.88595,305.4108,2.30045,7.06,589.9382,2.4321,17.10055,3.8079,10.93885,2.7435,1.81915,1271.3138,101.70865,1.4957,1.32885,1.6598,3.1184,10.0949,1.8493,1.85125,125.0413,172.2557,1.6243,1.36535,1.42,3.28605,10.12645,1.9368,1.7965,14.4121,1.90825,76.09485,115.0078302
339,2023-11-30 20-25-00,27.47745,14.07895,8.2342,15.4982,1.5996,1.65195,2.2711,2.03355,1.4839,2354.50325,1276.82635,645.8885,12.7426,1.83365,1.85065,2.34775,2.16135,1.6683,2320.78975,3544.22375,3026.08925,27.6462,1.72505,1.786,11.87715,4.3537,1.5544,311.7361,154.0752,7.85615,3527.32945,7.50805,120.4467,2.206,42.606,5.41495,1969.97875,3915.50385,133.2635,3567.5025,1392.5484,4.517,492.8215,2600.91065,22.0511,2.5169,1.86375,3.8247,27.2333,1.95505,307.74225,2.20015,7.33265,594.5634,2.5189,17.04025,4.41565,11.3394,2.6145,1.88835,1274.9545,103.07045,1.52695,1.31885,1.4724,3.6688,10.2696,1.99885,1.8653,124.33925,172.6662,1.5856,1.2926,1.61875,3.55255,10.46315,2.0863,1.79405,14.36415,1.74915,76.1251,115
